batch,accuracy,f1,auc
3024,1.0,1.0,1.0
3025,1.0,1.0,1.0
3026,1.0,1.0,1.0
3027,0.96,0.9565217391304348,1.0
3028,0.96,0.96,0.9871794871794872
3029,0.96,0.9655172413793104,0.9733333333333334
3030,1.0,1.0,1.0
3031,1.0,1.0,1.0
3032,0.96,0.9230769230769231,1.0
3033,1.0,1.0,1.0
3034,0.96,0.9333333333333333,0.9705882352941175
3035,0.96,0.9411764705882353,0.9930555555555556
3036,0.96,0.9655172413793104,1.0
3037,1.0,1.0,1.0
3038,0.96,0.9565217391304348,1.0
3039,1.0,1.0,1.0
3040,0.96,0.9333333333333333,0.9926470588235294
3041,1.0,1.0,1.0
3042,1.0,1.0,1.0
3043,1.0,1.0,1.0
3044,0.92,0.9090909090909091,0.9805194805194806
3045,0.92,0.9285714285714286,0.9805194805194806
3046,1.0,1.0,1.0
3047,1.0,1.0,1.0
3048,1.0,1.0,1.0
3049,1.0,1.0,1.0
3050,0.96,0.9230769230769231,0.9920634920634921
3051,0.96,0.9411764705882353,0.9926470588235294
3052,0.96,0.9629629629629629,0.9870129870129869
3053,1.0,1.0,1.0
3054,1.0,1.0,1.0
3055,0.92,0.9166666666666666,1.0
3056,0.96,0.9696969696969697,1.0
3057,1.0,1.0,1.0
3058,1.0,1.0,1.0
3059,0.92,0.9166666666666666,0.9743589743589743
3060,1.0,1.0,1.0
3061,1.0,1.0,1.0
3062,1.0,1.0,1.0
3063,0.88,0.8235294117647058,0.9583333333333333
3064,1.0,1.0,1.0
3065,1.0,1.0,1.0
3066,0.96,0.9333333333333333,1.0
3067,1.0,1.0,1.0
3068,0.92,0.9166666666666666,0.9935897435897436
3069,1.0,1.0,1.0
3070,1.0,1.0,1.0
3071,1.0,1.0,1.0
3072,0.96,0.9565217391304348,1.0
3073,0.92,0.8571428571428571,0.9558823529411764
3074,0.96,0.9090909090909091,0.9649122807017544
3075,0.96,0.9523809523809523,0.9805194805194805
3076,1.0,1.0,1.0
3077,1.0,1.0,1.0
3078,1.0,1.0,1.0
3079,0.96,0.972972972972973,0.9824561403508772
3080,0.96,0.9696969696969697,0.9926470588235294
3081,0.92,0.9375,1.0
3082,1.0,1.0,1.0
3083,1.0,1.0,1.0
3084,0.92,0.8888888888888888,1.0
3085,0.96,0.9473684210526315,1.0
3086,1.0,1.0,1.0
3087,0.92,0.9166666666666666,0.9807692307692307
3088,0.96,0.9411764705882353,1.0
3089,1.0,1.0,1.0
3090,0.88,0.8888888888888888,0.967948717948718
3091,0.88,0.8695652173913043,0.974025974025974
3092,0.96,0.96,1.0
3093,1.0,1.0,1.0
3094,0.92,0.9,0.9733333333333334
3095,1.0,1.0,1.0
3096,0.96,0.9411764705882353,0.9926470588235294
3097,1.0,1.0,1.0
3098,1.0,1.0,1.0
3099,1.0,1.0,1.0
3100,1.0,1.0,1.0
3101,0.96,0.9629629629629629,0.9935897435897436
3102,1.0,1.0,1.0
3103,0.96,0.9565217391304348,1.0
3104,1.0,1.0,1.0
3105,1.0,1.0,1.0
3106,1.0,1.0,1.0
3107,0.96,0.9523809523809523,0.9935064935064936
3108,1.0,1.0,1.0
3109,0.96,0.9655172413793104,1.0
3110,0.96,0.9333333333333333,1.0
3111,0.96,0.9333333333333333,1.0
3112,0.96,0.9473684210526315,1.0
3113,1.0,1.0,1.0
3114,0.92,0.8888888888888888,0.9791666666666666
3115,0.96,0.9473684210526315,1.0
3116,1.0,1.0,1.0
3117,0.96,0.9333333333333333,1.0
3118,0.96,0.9565217391304348,1.0
3119,1.0,1.0,1.0
3120,0.96,0.967741935483871,1.0
3121,1.0,1.0,1.0
3122,0.96,0.96,1.0
3123,0.92,0.9,0.9866666666666667
3124,0.96,0.9411764705882353,0.9791666666666666
3125,1.0,1.0,1.0
3126,1.0,1.0,1.0
3127,0.96,0.9230769230769231,0.9761904761904763
3128,0.96,0.9523809523809523,0.9666666666666667
3129,1.0,1.0,1.0
3130,0.96,0.9473684210526315,1.0
3131,0.96,0.9655172413793104,1.0
3132,0.92,0.8571428571428571,1.0
3133,1.0,1.0,1.0
3134,1.0,1.0,1.0
3135,1.0,1.0,1.0
3136,1.0,1.0,1.0
3137,1.0,1.0,1.0
3138,1.0,1.0,1.0
3139,1.0,1.0,1.0
3140,1.0,1.0,1.0
3141,0.92,0.875,0.9652777777777778
3142,0.92,0.9,0.9733333333333334
3143,1.0,1.0,1.0
3144,0.96,0.9523809523809523,1.0
3145,0.96,0.96,1.0
3146,0.96,0.9333333333333333,0.9926470588235294
3147,0.96,0.9473684210526315,0.9930555555555556
3148,1.0,1.0,1.0
3149,0.96,0.9523809523809523,0.9545454545454546
3150,1.0,1.0,1.0
3151,1.0,1.0,1.0
3152,1.0,1.0,1.0
3153,1.0,1.0,1.0
3154,0.96,0.9523809523809523,0.948051948051948
3155,1.0,1.0,1.0
3156,0.92,0.9166666666666666,0.9935897435897436
3157,0.96,0.9523809523809523,0.9866666666666667
3158,1.0,1.0,1.0
3159,0.96,0.96,1.0
3160,1.0,1.0,1.0
3161,0.96,0.9473684210526315,1.0
3162,1.0,1.0,1.0
3163,0.96,0.96,1.0
3164,1.0,1.0,1.0
3165,1.0,1.0,1.0
3166,1.0,1.0,1.0
3167,0.96,0.9473684210526315,0.9800000000000001
3168,1.0,1.0,1.0
3169,0.92,0.9285714285714286,0.974025974025974
3170,1.0,1.0,1.0
3171,1.0,1.0,1.0
3172,0.96,0.9411764705882353,0.9722222222222222
3173,0.92,0.8888888888888888,0.9866666666666667
3174,0.96,0.9714285714285714,1.0
3175,1.0,1.0,1.0
3176,0.92,0.9090909090909091,0.9871794871794872
3177,1.0,1.0,1.0
3178,0.96,0.9473684210526315,0.9933333333333334
3179,0.96,0.9565217391304348,0.974025974025974
3180,1.0,1.0,1.0
3181,0.92,0.9,0.9805194805194805
3182,0.96,0.9629629629629629,0.967948717948718
3183,1.0,1.0,1.0
3184,0.96,0.9473684210526315,1.0
3185,0.96,0.9411764705882353,0.9779411764705882
3186,1.0,1.0,1.0
3187,0.96,0.967741935483871,1.0
3188,0.96,0.9629629629629629,1.0
3189,0.96,0.9411764705882353,0.9513888888888888
3190,0.92,0.875,0.9583333333333333
3191,0.96,0.9473684210526315,0.9800000000000001
3192,1.0,1.0,1.0
3193,1.0,1.0,1.0
3194,0.96,0.9565217391304348,0.9487179487179487
3195,1.0,1.0,1.0
3196,0.92,0.8571428571428571,0.9705882352941175
3197,1.0,1.0,1.0
3198,0.92,0.9090909090909091,0.9935064935064936
3199,1.0,1.0,1.0
3200,0.96,0.9333333333333333,0.9926470588235294
3201,1.0,1.0,1.0
3202,0.88,0.8888888888888888,0.9871794871794872
3203,1.0,1.0,1.0
3204,0.92,0.875,0.9926470588235294
3205,0.96,0.967741935483871,1.0
3206,1.0,1.0,1.0
3207,1.0,1.0,1.0
3208,0.96,0.9473684210526315,0.9533333333333334
3209,0.96,0.96,0.9871794871794872
3210,0.96,0.9333333333333333,0.9852941176470588
3211,0.96,0.9629629629629629,0.9935897435897436
3212,1.0,1.0,1.0
3213,1.0,1.0,1.0
3214,1.0,1.0,1.0
3215,1.0,1.0,1.0
3216,1.0,1.0,1.0
3217,0.88,0.8695652173913043,1.0
3218,0.88,0.8695652173913043,0.9743589743589745
3219,1.0,1.0,1.0
3220,1.0,1.0,1.0
3221,0.96,0.9565217391304348,1.0
3222,1.0,1.0,1.0
3223,1.0,1.0,1.0
3224,1.0,1.0,1.0
3225,1.0,1.0,1.0
3226,1.0,1.0,1.0
3227,1.0,1.0,1.0
3228,0.96,0.9523809523809523,0.9675324675324675
3229,1.0,1.0,1.0
3230,1.0,1.0,1.0
3231,0.96,0.9473684210526315,0.9533333333333334
3232,0.96,0.9565217391304348,0.9871794871794872
3233,1.0,1.0,1.0
3234,1.0,1.0,1.0
3235,1.0,1.0,1.0
3236,1.0,1.0,1.0
3237,0.96,0.9565217391304348,0.9871794871794872
3238,1.0,1.0,1.0
3239,0.96,0.9523809523809523,0.9805194805194805
3240,0.96,0.9655172413793104,1.0
3241,1.0,1.0,1.0
3242,0.96,0.9333333333333333,1.0
3243,0.96,0.9333333333333333,1.0
3244,0.96,0.96,0.9807692307692308
3245,1.0,1.0,1.0
3246,1.0,1.0,1.0
3247,0.96,0.96,1.0
3248,1.0,1.0,1.0
3249,0.96,0.96,0.9871794871794872
3250,1.0,1.0,1.0
3251,1.0,1.0,1.0
3252,0.96,0.9565217391304348,0.9551282051282051
3253,0.96,0.9523809523809523,1.0
3254,1.0,1.0,1.0
3255,1.0,1.0,1.0
3256,1.0,1.0,1.0
3257,0.96,0.9333333333333333,0.9920634920634921
3258,1.0,1.0,1.0
3259,0.96,0.9565217391304348,0.987012987012987
3260,0.96,0.9333333333333333,1.0
3261,1.0,1.0,1.0
3262,0.96,0.9523809523809523,0.9933333333333334
3263,1.0,1.0,1.0
3264,0.92,0.8888888888888888,0.9733333333333334
3265,1.0,1.0,1.0
3266,1.0,1.0,1.0
3267,0.96,0.967741935483871,1.0
3268,0.96,0.9473684210526315,1.0
3269,1.0,1.0,1.0
3270,1.0,1.0,1.0
3271,1.0,1.0,1.0
3272,1.0,1.0,1.0
3273,0.88,0.88,0.9551282051282051
3274,0.96,0.9629629629629629,1.0
3275,1.0,1.0,1.0
3276,1.0,1.0,1.0
3277,0.92,0.9230769230769231,1.0
3278,0.96,0.96,0.9807692307692308
3279,1.0,1.0,1.0
3280,0.96,0.96,0.9871794871794872
3281,0.88,0.8235294117647058,0.9375
3282,0.96,0.9523809523809523,1.0
3283,1.0,1.0,1.0
3284,0.96,0.9523809523809523,1.0
3285,1.0,1.0,1.0
3286,1.0,1.0,1.0
3287,1.0,1.0,1.0
3288,0.92,0.9090909090909091,0.9807692307692307
3289,0.96,0.967741935483871,0.9933333333333334
3290,1.0,1.0,1.0
3291,1.0,1.0,1.0
3292,1.0,1.0,1.0
3293,1.0,1.0,1.0
3294,0.96,0.96,0.9871794871794872
3295,1.0,1.0,1.0
3296,0.96,0.9473684210526315,1.0
3297,1.0,1.0,1.0
3298,1.0,1.0,1.0
3299,1.0,1.0,1.0
3300,1.0,1.0,1.0
3301,0.96,0.96,0.9871794871794872
3302,0.96,0.9411764705882353,1.0
3303,0.92,0.9090909090909091,0.9805194805194805
3304,0.96,0.9473684210526315,1.0
3305,0.84,0.7142857142857143,0.9930555555555556
3306,1.0,1.0,1.0
3307,0.96,0.9565217391304348,0.9871794871794872
3308,1.0,1.0,1.0
3309,0.92,0.9166666666666666,1.0
3310,0.92,0.9090909090909091,0.9743589743589743
3311,1.0,1.0,1.0
3312,0.92,0.9090909090909091,0.9866666666666667
3313,1.0,1.0,1.0
3314,1.0,1.0,1.0
3315,0.96,0.9411764705882353,1.0
3316,1.0,1.0,1.0
3317,1.0,1.0,1.0
3318,1.0,1.0,1.0
3319,1.0,1.0,1.0
3320,0.96,0.9411764705882353,1.0
3321,1.0,1.0,1.0
3322,0.96,0.9523809523809523,0.9675324675324675
3323,1.0,1.0,1.0
3324,0.92,0.9090909090909091,1.0
3325,1.0,1.0,1.0
3326,1.0,1.0,1.0
3327,1.0,1.0,1.0
3328,0.96,0.9629629629629629,1.0
3329,0.96,0.9230769230769231,1.0
3330,1.0,1.0,1.0
3331,1.0,1.0,1.0
3332,0.96,0.9523809523809523,1.0
3333,0.92,0.8888888888888888,0.9861111111111112
3334,0.92,0.9,0.9933333333333334
3335,1.0,1.0,1.0
3336,0.96,0.9090909090909091,0.9736842105263157
3337,0.96,0.9473684210526315,1.0
3338,0.92,0.9,0.9466666666666667
3339,0.96,0.9565217391304348,0.9935897435897436
3340,1.0,1.0,1.0
3341,1.0,1.0,1.0
3342,0.96,0.9565217391304348,1.0
3343,1.0,1.0,1.0
3344,1.0,1.0,1.0
3345,1.0,1.0,1.0
3346,1.0,1.0,1.0
3347,0.96,0.9565217391304348,1.0
3348,1.0,1.0,1.0
3349,0.92,0.9090909090909091,0.9935064935064936
3350,1.0,1.0,1.0
3351,1.0,1.0,1.0
3352,0.92,0.9333333333333333,0.9870129870129869
3353,0.96,0.9523809523809523,0.9675324675324675
3354,1.0,1.0,1.0
3355,1.0,1.0,1.0
3356,1.0,1.0,1.0
3357,1.0,1.0,1.0
3358,0.92,0.8888888888888888,0.9600000000000001
3359,0.96,0.9230769230769231,0.9920634920634921
3360,1.0,1.0,1.0
3361,1.0,1.0,1.0
3362,1.0,1.0,1.0
3363,1.0,1.0,1.0
3364,1.0,1.0,1.0
3365,0.96,0.9565217391304348,1.0
3366,1.0,1.0,1.0
3367,0.96,0.9655172413793104,0.98
3368,1.0,1.0,1.0
3369,1.0,1.0,1.0
3370,1.0,1.0,1.0
3371,1.0,1.0,1.0
3372,1.0,1.0,1.0
3373,1.0,1.0,1.0
3374,0.96,0.9333333333333333,1.0
3375,1.0,1.0,1.0
3376,0.96,0.9333333333333333,0.9852941176470588
3377,0.96,0.9473684210526315,1.0
3378,0.92,0.8888888888888888,0.963235294117647
3379,1.0,1.0,1.0
3380,1.0,1.0,1.0
3381,0.96,0.9411764705882353,1.0
3382,1.0,1.0,1.0
3383,1.0,1.0,1.0
3384,0.96,0.9473684210526315,1.0
3385,1.0,1.0,1.0
3386,1.0,1.0,1.0
3387,0.96,0.96,1.0
3388,1.0,1.0,1.0
3389,1.0,1.0,1.0
3390,0.96,0.9473684210526315,0.9800000000000001
3391,1.0,1.0,1.0
3392,1.0,1.0,1.0
3393,1.0,1.0,1.0
3394,1.0,1.0,1.0
3395,0.96,0.9411764705882353,1.0
3396,0.96,0.9523809523809523,1.0
3397,0.96,0.9230769230769231,0.9682539682539683
3398,1.0,1.0,1.0
3399,0.96,0.9565217391304348,1.0
3400,1.0,1.0,1.0
3401,0.96,0.9230769230769231,0.9912280701754387
3402,1.0,1.0,1.0
3403,0.96,0.9333333333333333,0.9841269841269841
3404,1.0,1.0,1.0
3405,1.0,1.0,1.0
3406,1.0,1.0,1.0
3407,0.96,0.9565217391304348,0.9807692307692307
3408,1.0,1.0,1.0
3409,1.0,1.0,1.0
3410,1.0,1.0,1.0
3411,0.92,0.8888888888888888,0.9861111111111112
3412,0.96,0.9523809523809523,0.9933333333333334
3413,1.0,1.0,1.0
3414,0.96,0.967741935483871,1.0
3415,1.0,1.0,1.0
3416,1.0,1.0,1.0
3417,0.92,0.9090909090909091,0.9743589743589743
3418,1.0,1.0,1.0
3419,1.0,1.0,1.0
3420,0.96,0.96,1.0
3421,1.0,1.0,1.0
3422,0.96,0.9565217391304348,1.0
3423,1.0,1.0,1.0
3424,0.96,0.9629629629629629,0.9935064935064934
3425,1.0,1.0,1.0
3426,0.92,0.9166666666666666,0.9935064935064936
3427,1.0,1.0,1.0
3428,0.92,0.8333333333333334,0.9682539682539683
3429,1.0,1.0,1.0
3430,0.96,0.9523809523809523,1.0
3431,1.0,1.0,1.0
3432,1.0,1.0,1.0
3433,0.96,0.96,0.9871794871794872
3434,1.0,1.0,1.0
3435,0.96,0.9473684210526315,1.0
3436,0.96,0.96,1.0
3437,0.92,0.9230769230769231,0.9935897435897436
3438,1.0,1.0,1.0
3439,0.92,0.9333333333333333,0.92
3440,0.96,0.967741935483871,1.0
3441,1.0,1.0,1.0
3442,1.0,1.0,1.0
3443,0.92,0.9,0.9935064935064936
3444,1.0,1.0,1.0
3445,0.84,0.7777777777777778,0.98
3446,0.96,0.9333333333333333,1.0
3447,0.96,0.96,1.0
3448,1.0,1.0,1.0
3449,1.0,1.0,1.0
3450,1.0,1.0,1.0
3451,0.96,0.9523809523809523,0.9935064935064936
3452,0.96,0.9473684210526315,0.9733333333333334
3453,0.96,0.9655172413793104,1.0
3454,0.96,0.9523809523809523,1.0
3455,1.0,1.0,1.0
3456,1.0,1.0,1.0
3457,0.92,0.9285714285714286,0.9935064935064934
3458,0.96,0.9655172413793104,1.0
3459,0.96,0.96,1.0
3460,1.0,1.0,1.0
3461,1.0,1.0,1.0
3462,1.0,1.0,1.0
3463,1.0,1.0,1.0
3464,1.0,1.0,1.0
3465,1.0,1.0,1.0
3466,1.0,1.0,1.0
3467,0.96,0.9333333333333333,0.9926470588235294
3468,1.0,1.0,1.0
3469,0.96,0.9565217391304348,0.9615384615384615
3470,0.96,0.8888888888888888,1.0
3471,1.0,1.0,1.0
3472,1.0,1.0,1.0
3473,1.0,1.0,1.0
3474,0.96,0.9473684210526315,1.0
3475,0.92,0.9333333333333333,0.986111111111111
3476,0.96,0.9565217391304348,0.9871794871794872
3477,1.0,1.0,1.0
3478,1.0,1.0,1.0
3479,1.0,1.0,1.0
3480,1.0,1.0,1.0
3481,0.88,0.8888888888888888,0.9675324675324675
3482,1.0,1.0,1.0
3483,1.0,1.0,1.0
3484,0.92,0.9,1.0
3485,1.0,1.0,1.0
3486,0.96,0.9655172413793104,0.9285714285714285
3487,0.96,0.9333333333333333,1.0
3488,1.0,1.0,1.0
3489,0.92,0.9166666666666666,1.0
3490,0.92,0.9090909090909091,0.9487179487179487
3491,0.96,0.9333333333333333,1.0
3492,0.96,0.8888888888888888,1.0
3493,0.96,0.9523809523809523,0.974025974025974
3494,1.0,1.0,1.0
3495,1.0,1.0,1.0
3496,1.0,1.0,1.0
3497,1.0,1.0,1.0
3498,0.96,0.9696969696969697,0.9791666666666666
3499,0.96,0.9523809523809523,0.948051948051948
3500,0.96,0.96,1.0
3501,0.96,0.9523809523809523,0.9805194805194805
3502,0.96,0.96,0.9935897435897436
3503,1.0,1.0,1.0
3504,1.0,1.0,1.0
3505,0.96,0.9473684210526315,0.9466666666666667
3506,1.0,1.0,1.0
3507,0.96,0.9473684210526315,1.0
3508,0.96,0.9473684210526315,1.0
3509,0.96,0.9473684210526315,1.0
3510,0.96,0.9629629629629629,0.9935064935064934
3511,1.0,1.0,1.0
3512,0.96,0.9523809523809523,0.9866666666666667
3513,1.0,1.0,1.0
3514,0.96,0.9411764705882353,0.9861111111111112
3515,0.92,0.9230769230769231,1.0
3516,1.0,1.0,1.0
3517,0.96,0.9523809523809523,0.9933333333333334
3518,0.96,0.9565217391304348,1.0
3519,1.0,1.0,1.0
3520,1.0,1.0,1.0
3521,1.0,1.0,1.0
3522,1.0,1.0,1.0
3523,1.0,1.0,1.0
3524,0.88,0.8888888888888888,0.9807692307692308
3525,0.96,0.8888888888888888,0.99
3526,1.0,1.0,1.0
3527,0.96,0.9523809523809523,0.9805194805194805
3528,0.96,0.9473684210526315,1.0
3529,1.0,1.0,1.0
3530,1.0,1.0,1.0
3531,0.96,0.9523809523809523,1.0
3532,1.0,1.0,1.0
3533,1.0,1.0,1.0
3534,1.0,1.0,1.0
3535,1.0,1.0,1.0
3536,1.0,1.0,1.0
3537,1.0,1.0,1.0
3538,0.96,0.9629629629629629,0.9935897435897436
3539,0.96,0.9333333333333333,1.0
3540,0.96,0.9565217391304348,1.0
3541,1.0,1.0,1.0
3542,0.96,0.9629629629629629,0.9935897435897436
3543,1.0,1.0,1.0
3544,1.0,1.0,1.0
3545,1.0,1.0,1.0
3546,0.96,0.9696969696969697,1.0
3547,1.0,1.0,1.0
3548,1.0,1.0,1.0
3549,0.96,0.9565217391304348,0.9871794871794872
3550,1.0,1.0,1.0
3551,1.0,1.0,1.0
3552,1.0,1.0,1.0
3553,1.0,1.0,1.0
3554,0.96,0.96,0.9743589743589745
3555,0.88,0.8695652173913043,0.961038961038961
3556,1.0,1.0,1.0
3557,0.96,0.9565217391304348,1.0
3558,0.96,0.9629629629629629,1.0
3559,1.0,1.0,1.0
3560,1.0,1.0,1.0
3561,1.0,1.0,1.0
3562,1.0,1.0,1.0
3563,1.0,1.0,1.0
3564,0.96,0.9230769230769231,1.0
3565,1.0,1.0,1.0
3566,0.96,0.9473684210526315,1.0
3567,0.92,0.9090909090909091,0.948051948051948
3568,0.92,0.9090909090909091,0.9935064935064936
3569,0.96,0.9655172413793104,0.9933333333333334
3570,0.88,0.8888888888888888,0.974025974025974
3571,1.0,1.0,1.0
3572,1.0,1.0,1.0
3573,0.92,0.8333333333333334,0.9912280701754387
3574,0.92,0.875,0.9791666666666666
3575,0.96,0.96,0.9807692307692308
3576,0.96,0.96,1.0
3577,1.0,1.0,1.0
3578,1.0,1.0,1.0
3579,1.0,1.0,1.0
3580,0.96,0.9333333333333333,0.9761904761904762
3581,0.88,0.8235294117647058,0.9652777777777778
3582,1.0,1.0,1.0
3583,1.0,1.0,1.0
3584,1.0,1.0,1.0
3585,1.0,1.0,1.0
3586,1.0,1.0,1.0
3587,1.0,1.0,1.0
3588,0.96,0.9629629629629629,0.9935897435897436
3589,0.96,0.9411764705882353,1.0
3590,0.96,0.9473684210526315,1.0
3591,1.0,1.0,1.0
3592,0.96,0.96,0.9935897435897436
3593,0.96,0.9523809523809523,0.9933333333333334
3594,1.0,1.0,1.0
3595,1.0,1.0,1.0
3596,1.0,1.0,1.0
3597,0.96,0.9714285714285714,0.9705882352941176
3598,1.0,1.0,1.0
3599,0.92,0.9090909090909091,0.9805194805194806
3600,1.0,1.0,1.0
3601,0.96,0.9523809523809523,0.9870129870129871
3602,0.96,0.9333333333333333,1.0
3603,1.0,1.0,1.0
3604,0.84,0.8333333333333334,0.9166666666666666
3605,1.0,1.0,1.0
3606,1.0,1.0,1.0
3607,1.0,1.0,1.0
3608,1.0,1.0,1.0
3609,1.0,1.0,1.0
3610,1.0,1.0,1.0
3611,1.0,1.0,1.0
3612,1.0,1.0,1.0
3613,0.96,0.9629629629629629,0.9935897435897436
3614,0.96,0.9629629629629629,0.9870129870129869
3615,0.96,0.9523809523809523,1.0
3616,1.0,1.0,1.0
3617,0.96,0.9655172413793104,1.0
3618,0.96,0.9411764705882353,0.9779411764705882
3619,0.92,0.9411764705882353,0.9926470588235294
3620,1.0,1.0,1.0
3621,1.0,1.0,1.0
3622,1.0,1.0,1.0
3623,1.0,1.0,1.0
3624,1.0,1.0,1.0
3625,0.92,0.9333333333333333,0.9666666666666667
3626,1.0,1.0,1.0
3627,1.0,1.0,1.0
3628,0.96,0.9333333333333333,0.9926470588235294
3629,0.96,0.9523809523809523,0.9870129870129871
3630,1.0,1.0,1.0
3631,1.0,1.0,1.0
3632,1.0,1.0,1.0
3633,1.0,1.0,1.0
3634,1.0,1.0,1.0
3635,0.96,0.8888888888888888,1.0
3636,1.0,1.0,1.0
3637,1.0,1.0,1.0
3638,1.0,1.0,1.0
3639,0.96,0.9523809523809523,1.0
3640,1.0,1.0,1.0
3641,1.0,1.0,1.0
3642,1.0,1.0,1.0
3643,1.0,1.0,1.0
3644,1.0,1.0,1.0
3645,0.96,0.9090909090909091,1.0
3646,0.96,0.9411764705882353,0.9926470588235294
3647,1.0,1.0,1.0
3648,1.0,1.0,1.0
3649,1.0,1.0,1.0
3650,1.0,1.0,1.0
3651,1.0,1.0,1.0
3652,1.0,1.0,1.0
3653,0.96,0.9333333333333333,1.0
3654,0.96,0.96,0.9871794871794872
3655,1.0,1.0,1.0
3656,1.0,1.0,1.0
3657,1.0,1.0,1.0
3658,1.0,1.0,1.0
3659,1.0,1.0,1.0
3660,0.96,0.96,1.0
3661,1.0,1.0,1.0
3662,0.96,0.9411764705882353,0.9930555555555556
3663,1.0,1.0,1.0
3664,0.96,0.9629629629629629,0.961038961038961
3665,1.0,1.0,1.0
3666,0.92,0.9333333333333333,0.9866666666666667
3667,1.0,1.0,1.0
3668,1.0,1.0,1.0
3669,0.92,0.9230769230769231,0.9807692307692307
3670,1.0,1.0,1.0
3671,1.0,1.0,1.0
3672,1.0,1.0,1.0
3673,0.92,0.9285714285714286,0.9870129870129869
3674,1.0,1.0,1.0
3675,0.92,0.875,1.0
3676,1.0,1.0,1.0
3677,0.96,0.9473684210526315,0.9866666666666667
3678,0.96,0.96,0.9615384615384616
3679,0.92,0.9333333333333333,0.9933333333333334
3680,0.96,0.96,0.9935897435897436
3681,0.92,0.9230769230769231,0.9935897435897436
3682,1.0,1.0,1.0
3683,1.0,1.0,1.0
3684,0.96,0.9565217391304348,0.9805194805194806
3685,1.0,1.0,1.0
3686,1.0,1.0,1.0
3687,1.0,1.0,1.0
3688,0.96,0.96,0.9871794871794872
3689,0.96,0.9411764705882353,1.0
3690,1.0,1.0,1.0
3691,0.96,0.9411764705882353,1.0
3692,0.96,0.9629629629629629,0.9935064935064934
3693,1.0,1.0,1.0
3694,0.96,0.9655172413793104,0.961038961038961
3695,1.0,1.0,1.0
3696,0.96,0.9411764705882353,0.9861111111111112
3697,1.0,1.0,1.0
3698,1.0,1.0,1.0
3699,1.0,1.0,1.0
3700,0.96,0.9411764705882353,1.0
3701,1.0,1.0,1.0
3702,0.96,0.9411764705882353,0.9926470588235294
3703,1.0,1.0,1.0
3704,1.0,1.0,1.0
3705,1.0,1.0,1.0
3706,0.96,0.9473684210526315,1.0
3707,1.0,1.0,1.0
3708,1.0,1.0,1.0
3709,0.96,0.9565217391304348,0.9935064935064936
3710,0.96,0.9473684210526315,0.9933333333333334
3711,0.96,0.9333333333333333,0.9779411764705882
3712,1.0,1.0,1.0
3713,1.0,1.0,1.0
3714,1.0,1.0,1.0
3715,1.0,1.0,1.0
3716,1.0,1.0,1.0
3717,1.0,1.0,1.0
3718,1.0,1.0,1.0
3719,0.96,0.972972972972973,0.9841269841269842
3720,0.96,0.9333333333333333,0.9779411764705882
3721,1.0,1.0,1.0
3722,0.84,0.7777777777777778,0.8958333333333334
3723,0.96,0.9523809523809523,1.0
3724,0.92,0.875,0.9722222222222222
3725,1.0,1.0,1.0
3726,1.0,1.0,1.0
3727,1.0,1.0,1.0
3728,1.0,1.0,1.0
3729,0.88,0.8888888888888888,1.0
3730,1.0,1.0,1.0
3731,1.0,1.0,1.0
3732,0.96,0.9523809523809523,0.9935064935064936
3733,1.0,1.0,1.0
3734,1.0,1.0,1.0
3735,0.96,0.9629629629629629,0.9935897435897436
3736,1.0,1.0,1.0
3737,1.0,1.0,1.0
3738,0.96,0.9411764705882353,1.0
3739,1.0,1.0,1.0
3740,1.0,1.0,1.0
3741,1.0,1.0,1.0
3742,0.92,0.8888888888888888,1.0
3743,1.0,1.0,1.0
3744,1.0,1.0,1.0
3745,0.96,0.9230769230769231,0.9920634920634921
3746,1.0,1.0,1.0
3747,0.96,0.9629629629629629,0.9935064935064934
3748,1.0,1.0,1.0
3749,0.96,0.9523809523809523,1.0
3750,1.0,1.0,1.0
3751,1.0,1.0,1.0
3752,0.96,0.96,1.0
3753,0.96,0.9565217391304348,1.0
3754,1.0,1.0,1.0
3755,1.0,1.0,1.0
3756,0.92,0.875,1.0
3757,1.0,1.0,1.0
3758,1.0,1.0,1.0
3759,0.96,0.9565217391304348,1.0
3760,1.0,1.0,1.0
3761,0.96,0.9230769230769231,0.9682539682539683
3762,0.92,0.9166666666666666,0.9871794871794872
3763,0.88,0.88,0.9615384615384617
3764,0.96,0.9090909090909091,0.9561403508771931
3765,1.0,1.0,1.0
3766,1.0,1.0,1.0
3767,0.92,0.9090909090909091,0.9935064935064936
3768,1.0,1.0,1.0
3769,1.0,1.0,1.0
3770,1.0,1.0,1.0
3771,1.0,1.0,1.0
3772,0.96,0.9411764705882353,0.9930555555555556
3773,0.92,0.9230769230769231,0.9935897435897436
3774,1.0,1.0,1.0
3775,0.92,0.9,1.0
3776,0.96,0.9473684210526315,0.9733333333333334
3777,1.0,1.0,1.0
3778,0.92,0.9333333333333333,0.98
3779,1.0,1.0,1.0
3780,0.96,0.9655172413793104,1.0
3781,1.0,1.0,1.0
3782,1.0,1.0,1.0
3783,1.0,1.0,1.0
3784,1.0,1.0,1.0
3785,1.0,1.0,1.0
3786,1.0,1.0,1.0
3787,1.0,1.0,1.0
3788,0.92,0.9230769230769231,0.9870129870129869
3789,1.0,1.0,1.0
3790,0.96,0.9629629629629629,1.0
3791,1.0,1.0,1.0
3792,0.96,0.9523809523809523,1.0
